,,bundle_adjacency_voxels,bundle_adjacency_voxels,bundle_adjacency_voxels,bundle_adjacency_voxels,bundle_adjacency_voxels,bundle_adjacency_voxels,bundle_adjacency_voxels,bundle_adjacency_voxels,dice_voxels,dice_voxels,dice_voxels,dice_voxels,dice_voxels,dice_voxels,dice_voxels,dice_voxels,w_dice_voxels,w_dice_voxels,w_dice_voxels,w_dice_voxels,w_dice_voxels,w_dice_voxels,w_dice_voxels,w_dice_voxels,volume_overlap,volume_overlap,volume_overlap,volume_overlap,volume_overlap,volume_overlap,volume_overlap,volume_overlap,volume_overreach,volume_overreach,volume_overreach,volume_overreach,volume_overreach,volume_overreach,volume_overreach,volume_overreach,dice_voxels_endpoints,dice_voxels_endpoints,dice_voxels_endpoints,dice_voxels_endpoints,dice_voxels_endpoints,dice_voxels_endpoints,dice_voxels_endpoints,dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,w_dice_voxels_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overlap_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,volume_overreach_endpoints,density_correlation,density_correlation,density_correlation,density_correlation,density_correlation,density_correlation,density_correlation,density_correlation,density_correlation_endpoints,density_correlation_endpoints,density_correlation_endpoints,density_correlation_endpoints,density_correlation_endpoints,density_correlation_endpoints,density_correlation_endpoints,density_correlation_endpoints,bundle_adjacency_streamlines,bundle_adjacency_streamlines,bundle_adjacency_streamlines,bundle_adjacency_streamlines,bundle_adjacency_streamlines,bundle_adjacency_streamlines,bundle_adjacency_streamlines,bundle_adjacency_streamlines
comAL_06vscomAL_07,R_Area_46,113.0,1.008043640906035,0.017912788300108007,1.0,1.00190006221272,1.004021490896826,1.007327929622887,1.178215006246134,113.0,0.9410539586052278,0.007136221287419444,0.920641203245596,0.937110709262608,0.942521227955584,0.9451317912856372,0.956968022108172,113.0,0.9992003156020576,0.00025375412327840454,0.997986018657684,0.9991121292114252,0.999252259731292,0.999349534511566,0.999574422836303,113.0,13198.944101046673,2609.549205710374,3702.178939819336,11212.546348571776,13283.809455871582,14865.797813415527,19016.47860717773,113.0,1673.059852262514,478.3204915344019,554.5113830566406,1378.123878479004,1581.9883575439453,1948.94441986084,3269.98624420166,113.0,0.9117702309929208,0.012728669960300157,0.878718535469107,0.905284147557328,0.912921348314606,0.919168591224018,0.9418742586002372,113.0,0.9956015016125365,0.0013652128843901345,0.991552114486694,0.994895040988922,0.995822429656982,0.996521353721618,0.998190283775329,113.0,4831.046920708851,1017.9560979295512,897.0037078857422,4166.989952087402,4876.438339233398,5569.577568054199,6849.846496582031,113.0,944.1992368444933,279.309113078706,236.48279571533203,766.5304412841797,921.4674453735352,1133.4865036010742,1761.3890991210938,113.0,0.9964249642583721,0.0014526675005664168,0.98764742768349,0.996098940517996,0.996718513165956,0.997179042958492,0.99842575508629,113.0,0.981942912210288,0.0037748811096448664,0.9622551319270692,0.97991263638816,0.982227587201109,0.984416914930587,0.989279747685088,113.0,0.09658305046140309,0.09046569020819238,0.027059135958552,0.060108052566647,0.078313115984201,0.090765912085771,0.652787387371063
comAL_06vscomAL_07,R_Area_47l,113.0,1.0013364477602387,0.002743921280059124,1.0,1.0,1.0,1.002495262423934,1.020669122931708,113.0,0.9457730499789843,0.0053100956395857185,0.930265995686556,0.942899850523168,0.946267580238009,0.949367088607594,0.9576719576719572,113.0,0.9993680108964969,0.00012734095217362918,0.998903691768646,0.9993011951446532,0.999386608600616,0.9994431138038632,0.9996138811111452,113.0,10372.98551691106,1419.1195303773372,5430.949722290039,9540.857620239258,10340.006378173828,11090.227661132812,14645.62417602539,113.0,1189.486091478736,198.81156074833208,611.5934371948242,1060.0952911376953,1182.4139785766602,1321.0418243408203,1639.070411682129,113.0,0.923452412105744,0.010881804650202078,0.8946772366930911,0.915590863952333,0.923428571428571,0.931315483119906,0.946927374301676,113.0,0.9970260763590312,0.0008074095619024607,0.99459308385849,0.996495068073272,0.997032880783081,0.997582912445068,0.998385727405548,113.0,3206.120734830873,423.16758216255613,2022.3356323242188,2976.4213943481445,3147.667556762696,3482.005302429199,4582.873489379883,113.0,533.7280308546218,111.71428615901237,260.946533203125,448.5018539428711,521.89306640625,619.7480163574219,782.839599609375,113.0,0.9966037709710585,0.0011056772350429582,0.9901362704135772,0.996221269060191,0.9966927987116392,0.997344916650616,0.998122359553762,113.0,0.9841622355244783,0.0036415951449278085,0.973658306646766,0.982093774960859,0.984474517443098,0.986652202538824,0.9923362743895092,113.0,0.07413600337386606,0.034109110945424646,0.028907740488648,0.048486027866601,0.067420829087495,0.092747882008552,0.192391626536846
comAL_06vscomAL_07,R_Area_47m,113.0,1.0028287898685653,0.007443796434598755,1.0,1.0,1.0,1.003001547553428,1.050356702425366,113.0,0.9351031894306325,0.01367916833445914,0.885496183206106,0.9266943291839552,0.9377080361388492,0.944833625218914,0.959139784946236,113.0,0.9986721166467242,0.0013452982155757796,0.99090552330017,0.99847662448883,0.999116897583007,0.999371826648712,0.9998088479042052,113.0,7114.401250653562,1831.6766612829028,3384.150352478028,6018.07942199707,6858.001075744629,8187.197479248047,13202.263664245604,113.0,990.7452860469311,334.9181560009914,309.87400817871094,750.2212829589844,978.5494995117188,1174.2593994140625,2079.4176864624023,113.0,0.9058406391390068,0.02389107116327131,0.7980535279805351,0.894957983193277,0.911004784688995,0.9195402298850572,0.948424068767908,113.0,0.9947379621784241,0.005561320602041418,0.958333313465118,0.994494378566741,0.996439278125762,0.997359812259674,0.9993536472320552,113.0,2153.6748719341986,537.0010434830011,913.3128662109376,1842.9348907470703,2095.7268447875977,2470.83748626709,3881.579681396485,113.0,440.058617110801,132.09199855855397,154.93700408935547,342.4923248291016,415.88353729248047,513.7384872436523,831.7670745849609,113.0,0.9947233907879208,0.005089850889648326,0.966630290266798,0.9940876054042932,0.9961482659492752,0.997534558506052,0.998789429003762,113.0,0.9813843637109342,0.014718849966019057,0.9015742110868,0.9788503213431832,0.985106651976523,0.9891343017892932,0.996188362069338,113.0,0.10381870880821853,0.06240162404463766,0.017097572796046,0.063194822520017,0.090153470635414,0.1259206533432,0.384612455964088
comAL_06vscomAL_07,R_Area_47s,113.0,1.0102089119297102,0.03952756993489852,1.0,1.0,1.00190006221272,1.006645496328047,1.390198372345107,113.0,0.9341785429591914,0.015498279151680805,0.8527865404837011,0.92868719611021,0.938365981844242,0.943545487234807,0.954961552544855,113.0,0.9984955170513252,0.0022179976481449333,0.979105353355407,0.998650670051574,0.9991293549537652,0.999311447143554,0.999720692634582,113.0,9900.95806290618,2285.7362088244167,3221.058769226074,8268.743270874023,9867.040786743164,11359.328773498535,16561.95027923584,113.0,1409.6597288688727,525.3870031354334,318.0285873413086,1051.9407119750977,1272.1143493652344,1581.9883575439453,3351.5320358276367,113.0,0.909251234991798,0.023135691681680115,0.7885462555066081,0.902255639097744,0.9128630705394192,0.924506387921022,0.950155763239875,113.0,0.9938922767090584,0.009022102539378837,0.9132974147796632,0.99411141872406,0.996263980865478,0.997058570384979,0.9994003772735592,113.0,2801.5670110651877,652.07770813931,1182.4139785766602,2430.0645904541016,2731.784019470215,3196.595031738281,4517.636856079102,113.0,549.315545006136,146.9686241835734,146.7824249267578,448.5018539428711,513.7384872436523,652.3663330078125,978.5494995117188,113.0,0.9940543006772926,0.006038581709730768,0.952784757768556,0.994535365273511,0.9958722089700912,0.996810676457956,0.99853692336143,113.0,0.9768369241691364,0.017793955856909502,0.8916880044812021,0.976479258160528,0.981255869239126,0.9866775047830992,0.995761131195087,113.0,0.15210605737448216,0.3073300373953941,0.032403038814663,0.064445205032825,0.086891070008277,0.125964350998401,2.453868620097637
comAL_06vscomAL_07,R_Area_8Ad,113.0,1.0070412895185885,0.035148945485143634,1.0,1.0,1.002091987688753,1.00531805291404,1.372482480615754,113.0,0.9427677166199698,0.010717278015820763,0.8507670850767081,0.940422322775263,0.9443194600674912,0.9472129937246212,0.9580924855491332,113.0,0.9991028957662327,0.0019269313831615017,0.9788925647735592,0.9992063641548152,0.9993130564689632,0.999413788318634,0.9995650053024292,113.0,11502.069991052678,2154.243118526427,7004.783500671387,10038.286949157717,11179.928031921389,12859.771339416504,16847.360549926758,113.0,1406.4844945046755,392.7948309796969,693.1392288208008,1149.7956619262695,1353.660140991211,1622.7612533569336,3490.159881591797,113.0,0.9157132035927157,0.01242164077175015,0.8483146067415731,0.908695652173913,0.916239316239316,0.923439340400471,0.9430894308943092,113.0,0.9961831464176681,0.002741453999945708,0.9694110751152032,0.9959521293640132,0.9966213703155512,0.99704623222351,0.9980978965759272,113.0,3895.4352495311637,727.9359899791854,1231.341453552246,3408.6140899658203,3873.425102233887,4387.163589477539,5504.340934753418,113.0,718.1802816475387,180.59715919378286,399.5743789672852,587.1296997070312,701.2938079833984,831.7670745849609,1288.4235076904297,113.0,0.9962904637927928,0.0030897166408338367,0.9655789062822672,0.996121732015641,0.996685999963508,0.997211826639948,0.998375340254063,113.0,0.98259350806553,0.007330163927808842,0.9158926089892632,0.980918373258135,0.983375886794511,0.98583274910655,0.990623700101984,113.0,0.1091798492089173,0.1860359725849871,0.025780727155506,0.060486540198326,0.076999854296445,0.106950059533119,1.796204447746276
comAL_06vscomAL_07,R_Area_8Av,113.0,1.0155645487474296,0.02169905644504515,1.0,1.004142549878718,1.008487982835514,1.017571710966361,1.1226240201613,113.0,0.9350830874139255,0.008756044727810698,0.907057148667886,0.930207491242252,0.935825892857142,0.939828080229226,0.9667565139263252,113.0,0.9988659852373915,0.00041367899423040445,0.996850788593292,0.99866372346878,0.9989843368530272,0.999134600162506,0.999797284603118,113.0,17054.472427773264,3765.326476669015,4387.163589477539,14197.12232208252,17173.543716430664,19546.526252746586,28426.86296081543,113.0,2396.147314291085,697.4332643306896,301.7194290161133,1891.862365722656,2372.982536315918,2886.7210235595703,4639.955543518066,113.0,0.9052735987405457,0.01571463905801686,0.85595567867036,0.8969239071775491,0.907597535934291,0.9150409062303332,0.95373665480427,113.0,0.9945018127956219,0.002023531276899532,0.985359072685241,0.9935548305511472,0.994890570640564,0.995928883552551,0.999546647071838,113.0,5476.774127318796,1178.1887034079305,1092.713607788086,4705.192176818848,5585.8867263793945,6148.552688598633,8040.415054321289,113.0,1157.1564324978178,332.1516006905322,106.00952911376952,929.6220245361328,1141.641082763672,1353.660140991211,1989.717315673828,113.0,0.9956045934959472,0.0014520602899203853,0.9893683843454272,0.995057784954136,0.995928939838822,0.996521544963697,0.998149621606891,113.0,0.9831158311123287,0.004396362566821124,0.9657587249623952,0.9811967871973092,0.983464688209111,0.98575342859078,0.996108174607308,113.0,0.2651854113519055,0.46977943778625697,0.029000007547438,0.074287995696067,0.101522587239742,0.181900471448898,2.970736801624298
comAL_06vscomAL_07,R_Area_8BM,113.0,1.0054845086761632,0.007924134982204557,1.0,1.001643704612591,1.003423252581595,1.006989186639591,1.053760252649349,113.0,0.9422967130290062,0.005928089859214468,0.9172831203765972,0.938742172610944,0.943313153549807,0.9468479604449932,0.953221535745807,113.0,0.9991531477565256,0.0002465424571948684,0.997213840484619,0.9990633726119992,0.9991883635520932,0.999297320842742,0.9995122551918032,113.0,14275.78153701377,2853.365770727137,5561.422988891602,12460.19696044922,13976.948684692385,15338.763404846191,22800.203338623047,113.0,1747.6778598211508,391.9522542845291,1003.0132369995116,1467.824249267578,1712.4616241455078,1957.0989990234373,2984.575973510742,113.0,0.9171015377449444,0.00946573546735247,0.8780487804878041,0.910848549946294,0.917148362235067,0.923371647509578,0.937912813738441,113.0,0.9960413369457276,0.0009282884454808594,0.9929873943328852,0.9953917264938352,0.996231079101562,0.996661663055419,0.997942984104156,113.0,4213.030850368264,767.3223465292099,1027.4769744873047,3751.106414794922,4191.453689575195,4509.482276916504,6368.7263259887695,113.0,760.9737811468344,163.72838302743926,285.410270690918,660.5209121704102,742.0667037963867,848.0762329101562,1231.341453552246,113.0,0.9958300895388383,0.0011523296315559916,0.990418076461216,0.995233652632932,0.995973665984441,0.9965865402308052,0.9980012259240032,113.0,0.9793518901219083,0.003971111454761981,0.9681281196279152,0.976689151689676,0.980008482452704,0.981976561512228,0.9874594700719552,113.0,0.21148901304180595,0.29243096799255075,0.032638557255268,0.067258402705192,0.109193623065948,0.170763492584228,1.6911178827285762
comAL_06vscomAL_07,R_Area_8B_Lateral,112.0,1.0046220498652367,0.006663202094857581,1.0,1.0013970222066704,1.0031527706882695,1.0059514607915312,1.060788568264462,112.0,0.9408957448878469,0.005168678465178024,0.919617762788083,0.9380877796290092,0.9414289081460905,0.9439533787795187,0.954327690833599,112.0,0.9991862199136187,0.00017168144255229776,0.998363316059112,0.9991175979375835,0.999221324920654,0.9992873221635813,0.999550521373748,112.0,15278.914618492126,2450.87313140451,10747.735336303713,13789.393363952637,15159.362663269043,16606.800464630127,21960.28168487549,112.0,1923.024507522583,367.1335007486083,1166.1048202514648,1677.8046627044678,1920.4033927917478,2122.22922706604,3057.967185974121,112.0,0.917002675981521,0.009729862523705076,0.892430278884462,0.9117752353107889,0.9174348527289702,0.9239792216157161,0.943582510578279,112.0,0.995526279721941,0.0010745737704318345,0.9919251799583432,0.9949357211589808,0.9956985712051386,0.9962451606988902,0.997524499893188,112.0,5002.543081283569,736.3494950982688,3449.3869857788086,4546.177883148193,4868.283760070801,5494.147710800171,7233.111717224121,112.0,907.4153580665588,182.7659514953872,538.2022247314453,782.839599609375,880.6945495605469,990.7813682556152,1541.215461730957,112.0,0.9965196836393632,0.001035814885950052,0.992243945593777,0.9961064605728137,0.9967025482404694,0.9971136257686556,0.998293794589192,112.0,0.9792046235069646,0.0038625313356723187,0.967051694355378,0.9765338086533963,0.9794396703883557,0.9821245195322084,0.988593757112934,112.0,0.10203514554138644,0.11323109144934583,0.029540281742811,0.06060192314907825,0.08097222819924299,0.10632326733320925,1.007868885993957
comAL_06vscomAL_07,R_Area_8C,113.0,1.011040027156757,0.016810000723902773,1.0,1.0,1.004314724608053,1.014091302052662,1.121522732215577,113.0,0.9369728936675518,0.011584108583803647,0.8955728286583301,0.9321419946872732,0.939745403111739,0.945063388398002,0.953229398663697,113.0,0.998744819016583,0.0009970611955725849,0.993876159191131,0.998626351356506,0.9990939497947692,0.999287784099578,0.9997013807296752,113.0,13291.242390860498,5224.116797494823,4118.062477111816,10421.552169799805,12680.370597839355,14604.851280212402,54024.08695220947,113.0,1882.3366626300642,1280.2290002654977,407.7289581298828,1215.0322952270508,1647.2249908447266,2095.7268447875977,12598.82480621338,113.0,0.9128469720555319,0.018581492859681525,0.8472075869336141,0.907441016333938,0.9150943396226412,0.923264311814859,0.972027972027972,113.0,0.9952738738692964,0.0035058451999350248,0.979110360145568,0.994802832603454,0.996374189853668,0.9971565008163452,0.9997041821479792,113.0,3880.352886301226,852.5388836133193,1133.4865036010742,3359.6866149902344,3710.3335189819336,4509.482276916504,6327.953430175781,113.0,760.9737811468344,296.9316865295159,65.23663330078125,570.8205413818359,684.9846496582031,856.2308120727539,1883.7077865600584,113.0,0.9946209684436115,0.004019813645293861,0.9692111995123852,0.994293274377788,0.99580648767794,0.99667497524393,0.998486267310533,113.0,0.9797744535218241,0.012532715101871353,0.889335687252746,0.978554229692646,0.9820394858705932,0.985777781094274,0.997446455670916,113.0,0.315142390095686,0.5461665010657853,0.027988449670374,0.062277713790535,0.102382391691207,0.205647408962249,3.0303649306297302
comAL_06vscomAL_07,R_Area_9-46d,113.0,1.0052477498646968,0.006420208809790954,1.0,1.001683794968996,1.003957454417577,1.006680863909243,1.048961184843492,113.0,0.9417916243838234,0.0053854747822705,0.926022063595068,0.9381417480591032,0.941619585687382,0.9451985922574152,0.953398634609676,113.0,0.9992170149246146,0.00016331736415461942,0.998585939407348,0.9991233348846432,0.999249637126922,0.99933511018753,0.9994810819625852,113.0,14013.824701967493,2281.793286685144,6735.682388305664,12500.969856262209,13805.702522277832,15632.328254699709,19513.90793609619,113.0,1736.7088683811965,350.59518933839763,905.1582870483398,1500.4425659179688,1687.9978866577148,1981.5627365112305,2845.948127746582,113.0,0.913852516771353,0.009479068854900364,0.886334610472541,0.9070121951219512,0.914032869785082,0.920996441281138,0.934249263984298,113.0,0.995443645304283,0.0011061008741640444,0.991321802139282,0.994646489620208,0.995527386665344,0.996273100376129,0.997565805912017,113.0,5219.147157314605,938.9183475869974,1769.5436782836914,4639.955543518066,5112.9211349487305,5757.132888793945,7428.821617126465,113.0,989.0133400300963,232.74622872304548,415.88353729248047,823.6124954223633,970.3949203491212,1125.3319244384766,1492.287986755371,113.0,0.9962959602205728,0.000886393192596396,0.993335821939596,0.9956734741915292,0.996530634380402,0.9969534189976412,0.997688634542476,113.0,0.9797479523889867,0.004047265643138912,0.9657033252475032,0.977226850311172,0.9801116245082372,0.982504637879028,0.9886681241414792,113.0,0.09028237109459823,0.04337355767890852,0.021612710319459,0.06065310165286,0.078837368637323,0.109394039958715,0.325471311807632
comAL_06vscomAL_07,R_Area_9_Middle,113.0,1.0047683859362315,0.005927621890692205,1.0,1.001362544613069,1.003210957847853,1.005789213989606,1.034706873387244,113.0,0.9391290738171256,0.005390025179513407,0.9184993531694692,0.9357277882797732,0.939076225559648,0.9423196195989252,0.954603744549884,113.0,0.9990149652008459,0.0002205763217456547,0.997715353965759,0.998914778232574,0.999028384685516,0.9991588592529292,0.999453008174896,113.0,16591.53769035677,2414.194752248248,11310.40129852295,15037.043975830078,16619.032333374023,18576.13133239746,21911.354209899902,113.0,2156.777941881028,397.91134698303154,1223.1868743896484,1851.089469909668,2136.499740600586,2413.7554321289062,3147.667556762696,113.0,0.9102783735015436,0.010114540646923402,0.8884615384615381,0.902905740609496,0.9095709570957092,0.917915774446823,0.9400570884871552,113.0,0.9942366375332382,0.0013927360402304727,0.9898160099983212,0.9932642579078672,0.9942635893821712,0.995242178440094,0.997360825538635,113.0,5107.436639228753,866.9014904056512,2063.108528137207,4533.946014404297,5006.911605834961,5618.505043029785,7420.667037963867,113.0,1013.9822284394661,234.38911349339784,375.1106414794922,848.0762329101562,1011.1678161621094,1157.9502410888672,1630.9158325195312,113.0,0.9950136152405181,0.001282081107664891,0.9903885294947212,0.994259141171356,0.9952043127554072,0.99594024350605,0.9975204402598312,113.0,0.9737708679921854,0.005099049493545309,0.9599524090900552,0.969957258320036,0.974199890796358,0.9775354582773512,0.986430075948788,113.0,0.21141074434648002,0.314104290333639,0.035292429849505,0.069724582135677,0.107058603316545,0.160344041883945,1.6022741794586182
comAL_06vscomAL_07,R_Area_9_Posterior,113.0,1.0029206916670703,0.005645319532940679,1.0,1.0,1.001991411357563,1.003354450816595,1.04612335275182,113.0,0.944773699627592,0.007836166182336912,0.8763076923076921,0.942715700141442,0.9460349632632372,0.948200175592625,0.957475083056478,113.0,0.9991854714081349,0.0015287236656421905,0.983125448226928,0.999244034290313,0.999335646629333,0.999418437480926,0.999512195587158,113.0,13028.275253971065,1997.5166191756882,5806.060363769531,11612.120727539062,12990.244606018066,14613.005859375,18103.1657409668,113.0,1516.4630665736915,265.84457202012555,1011.1678161621094,1337.3509826660156,1500.4425659179688,1704.3070449829102,2218.0455322265625,113.0,0.92012554578575,0.012962593192052957,0.8196721311475411,0.91581868640148,0.9216241737488192,0.926062846580406,0.939632545931758,113.0,0.9962204990133773,0.0028567126674181346,0.967046916484832,0.996023118495941,0.9965081810951232,0.9969202876091,0.9980636239051812,113.0,4206.175230718292,604.6820740067028,611.5934371948242,3857.1159439086914,4224.072006225586,4599.182647705078,5520.650093078613,113.0,724.8194080454058,136.5989905183351,269.10111236572266,611.5934371948242,717.6029663085938,815.4579162597656,1043.7861328125,113.0,0.9961332608483591,0.004721563314485669,0.947270285130834,0.99590382860709,0.996769636354165,0.9971842512210112,0.998093014132036,113.0,0.9793922008202888,0.006411635048952661,0.922919086417823,0.977344855106616,0.979783101268564,0.982268241759755,0.987740754939472,113.0,0.08841393039091976,0.052903336715876645,0.030604986473917,0.060133108869194,0.075367659330368,0.101019307971,0.40670022368431
comAL_06vscomAL_07,R_Area_9_anterior,113.0,1.0019666906990379,0.0023891547240375514,1.0,1.0,1.001670215977311,1.003261524113174,1.014015593097172,113.0,0.9449341977273763,0.008648568365839954,0.8665413533834581,0.942708333333333,0.946021146355036,0.94875882486905,0.955623778956182,113.0,0.9990874692402052,0.0017608291713269366,0.980586230754852,0.99917733669281,0.999258041381835,0.999344646930694,0.9995309114456172,113.0,14390.595125046451,2153.9730408045957,3759.26099395752,13202.263664245604,14368.36848449707,15673.101150512695,20794.176864624023,113.0,1664.6887798478117,285.69484690000695,1133.4865036010742,1484.1334075927734,1647.2249908447266,1834.7803115844729,2487.146644592285,113.0,0.9216617154663004,0.0124893789763395,0.8211920529801321,0.916847433116413,0.92233676975945,0.927385892116182,0.9453125,113.0,0.995749761572981,0.004668029905950039,0.9473684430122372,0.995784521102905,0.996220350265502,0.996713876724243,0.997871816158294,113.0,4362.411194320273,649.8814884323864,505.5839080810547,4028.362106323242,4305.6177978515625,4762.274230957031,5789.751205444336,113.0,736.0770571548327,144.13343360395447,220.17363739013672,644.2117538452148,733.9121246337891,823.6124954223633,1255.805191040039,113.0,0.9953952446989366,0.005453739086813338,0.939114201796536,0.9955067422820312,0.9960530328808372,0.996602064748601,0.997948866243258,113.0,0.976937553088659,0.011300799981751288,0.8645647102415641,0.9752648281132192,0.9780639748441212,0.980888160796806,0.985244454953721,113.0,0.08520139233761345,0.046411582121944815,0.026266734115779,0.057087576016783,0.075558144599199,0.102125149220228,0.428732022643089
comAL_06vscomAL_07,R_Area_IFJa,113.0,1.0233398260695996,0.03247719095758143,1.0,1.0024365503669,1.009290437592195,1.027165120345181,1.151095074875881,113.0,0.9151828639887414,0.027238944338581077,0.826400443704936,0.900323434284034,0.919208132691278,0.935201401050788,0.954194544518785,113.0,0.9946919975027572,0.007216832954582822,0.9582829475402832,0.9932736158370972,0.997184574604034,0.998897850513458,0.9995702505111692,113.0,11726.934315571743,4136.286785799175,4550.255172729492,8766.17259979248,11310.40129852295,13976.948684692385,26102.807899475098,113.0,2247.4164500953875,1191.4217798319598,660.5209121704102,1353.660140991211,1916.3261032104488,2862.2572860717773,6385.035484313965,113.0,0.8920818615787888,0.035846945809056126,0.710144927536231,0.879759519038076,0.9019607843137252,0.914100486223662,0.9411764705882352,113.0,0.9864366376294497,0.018399907158951553,0.869248032569885,0.9844748973846432,0.992924213409423,0.99603259563446,0.998867511749267,113.0,2488.8785906091202,631.5160418725292,1076.4044494628906,2030.4902114868164,2462.682907104492,2911.184761047364,4427.936485290527,113.0,584.2431230123065,189.0244829123988,277.2556915283203,464.8110122680664,562.6659622192383,652.3663330078125,1369.9692993164062,113.0,0.9808371402283207,0.02416139548261876,0.811006962677094,0.9753415731515972,0.987571195431398,0.9952487663202072,0.9983721916002152,113.0,0.9486225878347813,0.05682720105870614,0.659617482325761,0.939506291797424,0.967952109005682,0.983816419352561,0.996274372256372,113.0,0.3700403977366803,0.5811411059165256,0.024816791526973,0.093225602060556,0.172066055238246,0.375374883413314,2.97588962316513
comAL_06vscomAL_07,R_Area_IFJp,113.0,1.054643638950431,0.09706841685631652,1.0,1.00631086588484,1.019454211178677,1.050547111491479,1.500697329279666,113.0,0.8887802091885364,0.038557464904685264,0.751066856330014,0.869634340222575,0.895794099183929,0.916263490882024,0.96390243902439,113.0,0.9867243239309933,0.017109774902086768,0.8642058968544001,0.984034657478332,0.991014003753662,0.99610835313797,0.999805033206939,113.0,9753.453993805742,3688.2626271184345,4028.362106323242,6858.001075744629,9116.81950378418,11709.975677490234,22775.73960113525,113.0,2438.7964849556442,1193.6040624715135,301.7194290161133,1549.3700408935547,2193.581794738769,3163.9767150878906,6719.373229980469,113.0,0.86051403286046,0.052512374632818166,0.470588235294117,0.8411214953271021,0.8640915593705291,0.888157894736842,0.9595375722543352,113.0,0.9737952979265059,0.04503954217835169,0.5394265055656431,0.96981930732727,0.9807609319686892,0.991322576999664,0.999585807323455,113.0,1804.615585124598,549.5844175778767,489.2747497558594,1467.824249267578,1777.698257446289,2038.644790649414,4060.980422973633,113.0,560.5010296981947,179.91303937783232,114.1641082763672,448.5018539428711,554.5113830566406,660.5209121704102,1100.8681869506836,113.0,0.9610524001449677,0.0447344926176763,0.6072142240541091,0.9500631734274392,0.971072077621772,0.9853897844121292,0.99836323635809,113.0,0.9149760341868117,0.10148552744277728,0.040689202123735,0.8924755067344681,0.9325766084504972,0.9675229567850332,0.996731870363468,113.0,0.4551229135883324,0.5388113840926876,0.036953784525394,0.158334702253341,0.2552932202816,0.498932041227817,3.120341837406158
comAL_06vscomAL_07,R_Area_IFSp,113.0,1.0066762453343452,0.023652894944393755,1.0,1.0,1.0,1.003812764622754,1.183347842825739,113.0,0.9401986196465771,0.013757790291564457,0.8743604320636721,0.937147811009969,0.943890928159412,0.948310948310948,0.958333333333333,113.0,0.9988677644096642,0.0014183592036660377,0.988987505435943,0.9989903569221492,0.999313533306121,0.9994346499443052,0.999631226062774,113.0,10256.151325192071,2564.479820442941,6385.035484313965,8480.762329101562,9646.867149353027,11057.609344482422,20060.264739990234,113.0,1340.0210661086362,623.8057400458032,725.7575454711914,986.7040786743164,1174.2593994140625,1443.3605117797852,4321.926956176758,113.0,0.9174909959667278,0.018753703700959,0.8254486133768351,0.9132075471698112,0.9211986681465032,0.9281210592686,0.949333333333333,113.0,0.9956329021833636,0.004922107312967865,0.959232926368713,0.99601811170578,0.996996998786926,0.997506082057952,0.998634457588195,113.0,3120.389406997546,564.8625771644033,1696.1524658203125,2764.402336120605,3139.5129776000977,3506.469039916992,4542.100593566895,113.0,562.2329757150295,182.85515715774346,301.7194290161133,456.6564331054688,530.0476455688477,644.2117538452148,1745.0799407958984,113.0,0.9949080051245686,0.003769552252822988,0.976796637925022,0.9947363283265452,0.9962405855725972,0.9970860381046612,0.998204117318187,113.0,0.9799002923529012,0.013607071342123305,0.910182704685744,0.978557744047582,0.983493576910696,0.986630294555146,0.9929344618623872,113.0,0.17909590766427216,0.30477962772036415,0.025631232187151,0.064166381955146,0.091726217418909,0.14254642277956,1.8686703443527224
